620.591 ,1229.676 
656.106 ,1212.015 
746.589 ,1166.453 
875.286 ,1097.852 
1008.490 ,1035.483 
1151.942 ,1013.173 
1287.933 ,1045.084 
1419.440 ,1105.949 
1561.255 ,1129.489 
